,股票日期,更新時間點,股票類別,股票名稱,股票代號,開盤價,漲停價,跌停價,當日最高,當日最低,成交價,成交量
472,20210531,13:30:00,其他,中聯資源,9930,46.4000,51.0000,41.8000,46.8000,46.3500,-,9930
473,20210531,13:30:00,其他,中鼎,9933,37.8000,41.5500,34.0500,38.1000,37.7000,37.8000,9933
474,20210531,13:30:00,其他,成霖,9934,16.6500,18.3000,15.0000,16.8500,16.6500,16.7500,9934
475,20210531,13:30:00,其他,慶豐富,9935,22.6500,24.6000,20.2000,22.7000,22.0000,22.1000,9935
476,20210531,13:30:00,其他,百和,9938,94.3000,103.5000,84.9000,96.3000,94.1000,95.5000,9938
477,20210531,13:30:00,其他,宏全,9939,70.6000,77.5000,63.5000,71.1000,70.5000,70.7000,9939
478,20210531,13:30:00,其他,信義,9940,30.5500,33.5500,27.4500,31.3500,30.5000,31.0000,9940
479,20210531,13:30:00,其他,裕融,9941,137.0000,150.0000,123.0000,137.5000,135.0000,135.5000,9941
480,20210531,13:30:00,其他,裕融甲特,9941A,50.9000,55.8000,45.7500,51.0000,50.9000,50.9000,9941A
481,20210531,13:30:00,其他,茂順,9942,90.4000,99.3000,81.3000,90.4000,89.1000,89.7000,9942
482,20210531,13:30:00,其他,新麗,9944,21.9500,24.1000,19.8000,22.0000,21.5500,21.8500,9944
483,20210531,13:30:00,其他,潤泰新,9945,52.8000,57.6000,47.2000,52.8000,52.1000,52.5000,9945
484,20210531,13:30:00,其他,佳龍,9955,20.7000,22.4500,18.4500,21.3000,19.8500,19.8500,9955
485,20210531,13:30:00,化學工業,東鹼,1708,27.3500,29.8000,24.4000,28.2000,27.3500,27.5000,1708
486,20210531,13:30:00,化學工業,和益,1709,18.1000,19.5500,16.0500,19.1000,18.0000,18.9000,1709
487,20210531,13:30:00,化學工業,東聯,1710,21.5500,23.5000,19.3000,22.1500,21.5500,21.7000,1710
488,20210531,13:30:00,化學工業,永光,1711,19.4000,21.1000,17.3000,19.5000,18.9500,19.0000,1711
489,20210531,13:30:00,化學工業,興農,1712,21.6500,23.7500,19.4500,21.7500,21.6000,21.7000,1712
490,20210531,13:30:00,化學工業,國化,1713,22.7000,24.5500,20.1500,23.0000,22.1500,-,1713
491,20210531,13:30:00,化學工業,和桐,1714,11.2000,12.3000,10.1000,11.3000,11.1000,11.2500,1714
492,20210531,13:30:00,化學工業,長興,1717,41.0000,44.2000,36.2000,41.2000,40.3000,40.5000,1717
493,20210531,13:30:00,化學工業,中纖,1718,10.2000,11.1500,9.1400,10.3500,10.1000,10.1500,1718
494,20210531,13:30:00,化學工業,三晃,1721,9.7000,10.6500,8.7300,9.8800,9.7000,9.7900,1721
495,20210531,13:30:00,化學工業,台肥,1722,55.8000,61.2000,50.2000,56.3000,55.2000,55.4000,1722
496,20210531,13:30:00,化學工業,中碳,1723,108.0000,119.0000,97.7000,109.0000,107.5000,107.5000,1723
497,20210531,13:30:00,化學工業,台硝,1724,15.8000,17.3500,14.2500,15.8500,15.8000,15.8000,1724
498,20210531,13:30:00,化學工業,元禎,1725,18.8500,20.7500,17.0500,19.1500,18.7500,18.8500,1725
499,20210531,13:30:00,化學工業,永記,1726,74.4000,81.9000,67.1000,74.4000,74.4000,-,1726
500,20210531,13:30:00,化學工業,中華化,1727,12.9000,14.0000,11.5000,12.9000,12.6000,12.7000,1727
501,20210531,13:30:00,化學工業,花仙子,1730,69.3000,76.2000,62.4000,69.7000,69.2000,69.4000,1730
502,20210531,13:30:00,化學工業,毛寶,1732,39.1000,43.0000,35.2000,39.1000,35.6500,36.2000,1732
503,20210531,13:30:00,化學工業,日勝化,1735,18.1000,19.9000,16.3000,18.3000,18.0000,-,1735
504,20210531,13:30:00,化學工業,勝一,1773,112.0000,123.0000,101.0000,113.5000,111.5000,113.0000,1773
505,20210531,13:30:00,化學工業,展宇,1776,17.2500,18.9000,15.5000,17.2500,17.2000,-,1776
506,20210531,13:30:00,化學工業,上緯投控,3708,119.5000,129.5000,106.5000,121.0000,114.0000,117.5000,3708
507,20210531,13:30:00,化學工業,德淵,4720,15.0500,16.3500,13.4500,15.3000,14.9500,15.1000,4720
508,20210531,13:30:00,化學工業,國精化,4722,33.8000,37.1000,30.4000,33.8000,33.5500,33.7500,4722
509,20210531,13:30:00,化學工業,康普,4739,73.4000,80.3000,65.7000,77.8000,73.4000,76.7000,4739
510,20210531,13:30:00,化學工業,三福化,4755,63.0000,69.1000,56.7000,63.5000,62.7000,63.3000,4755
511,20210531,13:30:00,化學工業,材料-KY,4763,107.0000,117.0000,95.9000,107.0000,105.5000,106.0000,4763
512,20210531,13:30:00,化學工業,雙鍵,4764,57.9000,63.5000,52.1000,57.9000,56.2000,57.4000,4764
513,20210531,13:30:00,化學工業,南寶,4766,149.5000,165.0000,135.0000,150.5000,149.5000,150.5000,4766
514,20210531,13:30:00,生技醫療業,岱宇,1598,91.0000,99.6000,81.6000,92.1000,90.7000,91.3000,1598
515,20210531,13:30:00,生技醫療業,中化,1701,23.3000,25.5500,20.9500,23.4000,23.1000,23.1500,1701
516,20210531,13:30:00,生技醫療業,葡萄王,1707,165.5000,181.5000,148.5000,167.0000,165.0000,166.5000,1707
517,20210531,13:30:00,生技醫療業,生達,1720,38.8000,42.4000,34.7000,38.8000,38.2000,38.4500,1720
518,20210531,13:30:00,生技醫療業,美吾華,1731,20.5000,22.6000,18.5000,20.5500,20.0500,20.5000,1731
519,20210531,13:30:00,生技醫療業,五鼎,1733,24.3500,26.5500,21.7500,24.3500,23.8000,23.9000,1733
520,20210531,13:30:00,生技醫療業,杏輝,1734,31.3000,34.2000,28.0000,31.3000,30.2500,30.4500,1734
521,20210531,13:30:00,生技醫療業,喬山,1736,80.6000,87.6000,71.8000,80.6000,78.6000,79.0000,1736
522,20210531,13:30:00,生技醫療業,寶齡富錦,1760,107.5000,117.0000,95.9000,107.5000,95.9000,96.8000,1760
523,20210531,13:30:00,生技醫療業,中化生,1762,64.1000,70.4000,57.6000,64.2000,61.5000,62.9000,1762
524,20210531,13:30:00,生技醫療業,和康生,1783,35.0500,38.5500,31.5500,36.5500,34.2000,36.5000,1783
525,20210531,13:30:00,生技醫療業,科妍,1786,51.2000,57.0000,46.7500,51.9000,51.0000,51.9000,1786
526,20210531,13:30:00,生技醫療業,神隆,1789,29.6000,31.3500,25.6500,29.6500,27.2500,27.6000,1789
527,20210531,13:30:00,生技醫療業,美時,1795,95.2000,104.0000,85.5000,95.2000,90.4000,93.0000,1795
528,20210531,13:30:00,生技醫療業,景岳,3164,25.2500,27.8500,22.8500,25.3500,24.6000,24.8000,3164
529,20210531,13:30:00,生技醫療業,永信,3705,43.4000,47.5500,38.9500,43.8500,43.2000,43.3000,3705
530,20210531,13:30:00,生技醫療業,佳醫,4104,58.2000,63.5000,52.1000,58.3000,57.5000,57.6000,4104
531,20210531,13:30:00,生技醫療業,雃博,4106,52.7000,52.7000,43.2000,52.7000,52.7000,52.7000,4106
532,20210531,13:30:00,生技醫療業,懷特,4108,26.0000,28.4000,23.3000,26.1500,25.2500,25.3000,4108
533,20210531,13:30:00,生技醫療業,旭富,4119,85.7000,93.7000,76.7000,85.9000,85.1000,85.4000,4119
534,20210531,13:30:00,生技醫療業,亞諾法,4133,71.5000,78.4000,64.2000,71.7000,64.2000,64.2000,4133
535,20210531,13:30:00,生技醫療業,麗豐-KY,4137,213.0000,235.0000,193.0000,213.0000,209.0000,210.0000,4137
536,20210531,13:30:00,生技醫療業,龍燈-KY,4141,12.0500,13.2000,10.8000,12.1500,11.6500,11.7000,4141
537,20210531,13:30:00,生技醫療業,國光生,4142,54.7000,60.1000,49.2500,54.8000,51.4000,52.3000,4142
538,20210531,13:30:00,生技醫療業,全宇生技-KY,4148,34.5000,37.4000,30.6000,34.5000,34.0000,-,4148
539,20210531,13:30:00,生技醫療業,訊映,4155,24.9000,27.3500,22.4500,25.2000,24.9000,24.9500,4155
540,20210531,13:30:00,生技醫療業,承業醫,4164,36.4000,39.9500,32.7500,36.4500,36.0500,36.1500,4164
541,20210531,13:30:00,生技醫療業,佐登-KY,4190,76.6000,84.1000,68.9000,78.0000,76.2000,78.0000,4190
542,20210531,13:30:00,生技醫療業,華廣,4737,73.6000,80.8000,66.2000,73.7000,72.0000,72.2000,4737
543,20210531,13:30:00,生技醫療業,台耀,4746,98.7000,108.0000,88.5000,98.7000,88.5000,93.5000,4746
544,20210531,13:30:00,生技醫療業,晶碩,6491,509.0000,556.0000,455.5000,516.0000,500.0000,515.0000,6491
545,20210531,13:30:00,生技醫療業,泰福-KY,6541,62.5000,69.3000,56.7000,62.5000,58.4000,58.9000,6541
546,20210531,13:30:00,生技醫療業,ABC-KY,6598,50.6000,54.3000,44.5000,50.6000,46.2500,46.3000,6598
547,20210531,13:30:00,生技醫療業,羅麗芬-KY,6666,78.9000,85.8000,70.2000,78.9000,78.0000,-,6666
548,20210531,13:30:00,油電燃氣業,山隆,2616,35.9500,39.4000,32.3000,36.1500,35.9000,36.1000,2616
549,20210531,13:30:00,油電燃氣業,台塑化,6505,98.1000,108.5000,89.0000,100.5000,98.1000,100.0000,6505
550,20210531,13:30:00,油電燃氣業,台汽電,8926,38.6000,42.3500,34.6500,39.1500,38.6000,39.0000,8926
551,20210531,13:30:00,油電燃氣業,大台北,9908,33.6000,36.9500,30.2500,33.8500,33.5000,-,9908
552,20210531,13:30:00,油電燃氣業,欣天然,9918,39.8500,43.8000,35.9000,40.0000,39.8500,-,9918
553,20210531,13:30:00,油電燃氣業,新海,9926,48.6000,52.8000,43.2500,48.6000,48.3000,48.3000,9926
554,20210531,13:30:00,油電燃氣業,欣高,9931,40.6000,44.8000,36.7000,41.1500,40.5500,-,9931
555,20210531,13:30:00,油電燃氣業,全國,9937,47.0000,51.8000,42.4500,47.0000,46.9500,-,9937
556,20210531,13:30:00,半導體業,麗正,2302,17.3000,19.2500,15.7500,18.3500,17.3000,18.1000,2302
557,20210531,13:30:00,半導體業,聯電,2303,52.9000,57.6000,47.2000,53.5000,51.9000,53.0000,2303
558,20210531,13:30:00,半導體業,華泰,2329,17.9000,19.6500,16.1500,18.2500,17.7000,18.1000,2329
559,20210531,13:30:00,半導體業,台積電,2330,595.0000,649.0000,531.0000,597.0000,590.0000,597.0000,2330
560,20210531,13:30:00,半導體業,旺宏,2337,42.9500,46.7500,38.2500,43.0500,42.0500,42.2000,2337
561,20210531,13:30:00,半導體業,光罩,2338,85.9000,93.5000,76.5000,86.0000,83.3000,84.5000,2338
562,20210531,13:30:00,半導體業,茂矽,2342,31.9500,35.0000,28.7000,33.4000,31.8500,32.9000,2342
563,20210531,13:30:00,半導體業,華邦電,2344,34.2500,37.2000,30.5000,34.8500,33.4000,34.1500,2344
564,20210531,13:30:00,半導體業,順德,2351,97.2000,103.5000,84.8000,101.0000,94.3000,97.1000,2351
565,20210531,13:30:00,半導體業,矽統,2363,21.4000,23.2500,19.0500,21.7500,21.0500,21.2000,2363
566,20210531,13:30:00,半導體業,菱生,2369,17.6500,19.2500,15.7500,17.8000,17.3000,17.4000,2369
567,20210531,13:30:00,半導體業,瑞昱,2379,499.0000,546.0000,447.5000,504.0000,490.0000,499.0000,2379
568,20210531,13:30:00,半導體業,威盛,2388,48.8000,53.1000,43.5000,51.0000,48.7500,49.4000,2388
569,20210531,13:30:00,半導體業,凌陽,2401,29.7000,32.4500,26.5500,30.3000,29.1500,29.8500,2401
570,20210531,13:30:00,半導體業,南亞科,2408,81.4000,88.6000,72.6000,82.4000,80.9000,81.9000,2408
571,20210531,13:30:00,半導體業,統懋,2434,37.4000,40.7000,33.3000,37.5000,36.8500,36.8500,2434
572,20210531,13:30:00,半導體業,偉詮電,2436,71.1000,76.1000,62.3000,74.6000,71.0000,71.7000,2436
573,20210531,13:30:00,半導體業,超豐,2441,71.5000,77.8000,63.8000,72.7000,71.2000,72.1000,2441
574,20210531,13:30:00,半導體業,京元電子,2449,43.2000,47.0000,38.5000,43.4500,42.7000,43.2000,2449
575,20210531,13:30:00,半導體業,創見,2451,71.2000,78.3000,64.1000,71.8000,70.3000,70.9000,2451
576,20210531,13:30:00,半導體業,聯發科,2454,971.0000,1055.0000,865.0000,1010.0000,959.0000,995.0000,2454
577,20210531,13:30:00,半導體業,義隆,2458,209.0000,230.0000,189.0000,212.5000,207.5000,211.0000,2458
578,20210531,13:30:00,半導體業,強茂,2481,50.6000,55.6000,45.5500,51.7000,50.0000,51.2000,2481
579,20210531,13:30:00,半導體業,晶豪科,3006,137.0000,148.5000,121.5000,138.5000,133.5000,134.0000,3006
580,20210531,13:30:00,半導體業,聯陽,3014,121.0000,134.5000,110.5000,122.5000,119.0000,119.5000,3014
581,20210531,13:30:00,半導體業,嘉晶,3016,67.8000,73.5000,60.3000,68.3000,66.7000,66.9000,3016
582,20210531,13:30:00,半導體業,聯詠,3034,512.0000,555.0000,454.5000,536.0000,507.0000,534.0000,3034
583,20210531,13:30:00,半導體業,智原,3035,67.1000,74.2000,60.8000,69.4000,66.7000,68.4000,3035
584,20210531,13:30:00,半導體業,揚智,3041,26.2500,28.6500,23.4500,27.0000,26.1000,26.5000,3041
585,20210531,13:30:00,半導體業,立萬利,3054,23.4000,25.1000,20.6000,23.6000,22.4000,23.5000,3054
586,20210531,13:30:00,半導體業,聯傑,3094,34.1500,37.3000,30.6000,34.6000,33.6000,34.3000,3094
587,20210531,13:30:00,半導體業,景碩,3189,106.0000,114.5000,94.1000,111.5000,105.5000,109.5000,3189
588,20210531,13:30:00,半導體業,虹冠電,3257,74.5000,81.9000,67.1000,75.3000,74.0000,74.8000,3257
589,20210531,13:30:00,半導體業,京鼎,3413,231.0000,251.5000,206.5000,237.0000,228.0000,234.0000,3413
590,20210531,13:30:00,半導體業,創意,3443,367.0000,392.5000,321.5000,367.0000,358.0000,360.0000,3443
591,20210531,13:30:00,半導體業,晶相光,3530,123.5000,129.5000,106.5000,127.0000,118.0000,119.5000,3530
592,20210531,13:30:00,半導體業,台勝科,3532,168.5000,184.0000,151.0000,169.5000,164.5000,168.5000,3532
593,20210531,13:30:00,半導體業,誠創,3536,7.2100,7.9300,6.4900,7.2100,7.0200,7.0500,3536
594,20210531,13:30:00,半導體業,敦泰,3545,203.5000,219.0000,180.0000,216.5000,199.5000,211.5000,3545
595,20210531,13:30:00,半導體業,辛耘,3583,61.0000,66.9000,54.9000,61.6000,60.9000,61.2000,3583
596,20210531,13:30:00,半導體業,通嘉,3588,73.4000,80.3000,65.7000,80.3000,71.6000,80.3000,3588
597,20210531,13:30:00,半導體業,世芯-KY,3661,540.0000,583.0000,477.0000,583.0000,533.0000,583.0000,3661
598,20210531,13:30:00,半導體業,達能,3686,15.6500,17.2000,14.1000,16.0000,15.6000,15.7500,3686
599,20210531,13:30:00,半導體業,日月光投控,3711,110.5000,121.5000,99.5000,112.0000,109.5000,111.5000,3711
600,20210531,13:30:00,半導體業,新唐,4919,82.3000,87.1000,71.3000,86.6000,80.2000,81.9000,4919
601,20210531,13:30:00,半導體業,凌通,4952,51.5000,56.2000,46.0000,52.6000,51.2000,52.0000,4952
602,20210531,13:30:00,半導體業,天鈺,4961,338.0000,363.0000,297.0000,346.5000,333.5000,334.0000,4961
603,20210531,13:30:00,半導體業,十銓,4967,58.8000,64.5000,52.9000,59.5000,57.5000,58.3000,4967
604,20210531,13:30:00,半導體業,立積,4968,512.0000,557.0000,456.5000,526.0000,503.0000,518.0000,4968
605,20210531,13:30:00,半導體業,祥碩,5269,1470.0000,1580.0000,1300.0000,1530.0000,1465.0000,1510.0000,5269
606,20210531,13:30:00,半導體業,界霖,5285,76.2000,82.7000,67.7000,77.4000,74.5000,75.1000,5285
607,20210531,13:30:00,半導體業,松翰,5471,94.2000,103.5000,84.7000,94.7000,93.2000,94.3000,5471
608,20210531,13:30:00,半導體業,盛群,6202,95.0000,104.0000,85.2000,95.7000,94.0000,94.4000,6202
609,20210531,13:30:00,半導體業,力成,6239,106.0000,116.5000,95.4000,107.0000,105.0000,107.0000,6239
610,20210531,13:30:00,半導體業,迅杰,6243,16.6000,18.3000,15.0000,17.0000,16.5500,16.8000,6243
611,20210531,13:30:00,半導體業,矽格,6257,50.4000,55.2000,45.2000,50.8000,50.0000,50.3000,6257
612,20210531,13:30:00,半導體業,同欣電,6271,184.5000,201.0000,165.0000,187.0000,181.5000,183.0000,6271
613,20210531,13:30:00,半導體業,矽力-KY,6415,3590.0000,3840.0000,3150.0000,3785.0000,3505.0000,3680.0000,6415
614,20210531,13:30:00,半導體業,訊芯-KY,6451,112.0000,121.5000,99.5000,112.0000,109.0000,110.0000,6451
615,20210531,13:30:00,半導體業,穎崴,6515,268.0000,292.5000,239.5000,268.0000,260.5000,264.0000,6515
616,20210531,13:30:00,半導體業,捷敏-KY,6525,76.9000,84.2000,69.0000,77.8000,76.8000,77.2000,6525
617,20210531,13:30:00,半導體業,愛普,6531,705.0000,764.0000,626.0000,747.0000,696.0000,716.0000,6531
618,20210531,13:30:00,半導體業,晶心科,6533,443.0000,481.5000,394.5000,466.0000,438.5000,456.0000,6533
619,20210531,13:30:00,半導體業,易華電,6552,53.5000,57.0000,46.7500,53.5000,52.0000,52.7000,6552
620,20210531,13:30:00,半導體業,虹揚-KY,6573,16.6000,18.2000,14.9000,17.0000,16.6000,16.7000,6573
621,20210531,13:30:00,半導體業,威鋒電子,6756,250.5000,274.0000,225.0000,255.0000,249.5000,251.5000,6756
622,20210531,13:30:00,半導體業,矽創,8016,273.0000,292.5000,239.5000,292.0000,270.5000,288.5000,8016
623,20210531,13:30:00,半導體業,昇陽半導體,8028,46.3000,50.6000,41.4500,47.0000,45.6500,46.5000,8028
624,20210531,13:30:00,半導體業,致新,8081,220.5000,242.0000,198.0000,223.0000,217.0000,221.0000,8081
625,20210531,13:30:00,半導體業,華東,8110,15.2500,16.5500,13.5500,15.6000,15.0000,15.3000,8110
626,20210531,13:30:00,半導體業,福懋科,8131,39.4000,43.0000,35.2000,40.1500,39.3000,39.7500,8131
627,20210531,13:30:00,半導體業,南茂,8150,45.3500,49.4000,40.5000,45.9000,44.8000,45.5500,8150
628,20210531,13:30:00,半導體業,富鼎,8261,62.8000,68.3000,55.9000,68.3000,62.3000,68.3000,8261
629,20210531,13:30:00,半導體業,宇瞻,8271,45.3500,49.6500,40.6500,46.3000,44.8000,45.6500,8271
630,20210531,13:30:00,電腦及週邊設備業,光寶科,2301,65.7000,72.2000,59.2000,66.4000,65.2000,66.2000,2301
631,20210531,13:30:00,電腦及週邊設備業,全友,2305,9.3400,10.2000,8.3700,9.4000,9.1800,9.2200,2305
632,20210531,13:30:00,電腦及週邊設備業,仁寶,2324,23.3000,25.6000,21.0000,23.5000,23.2500,23.4500,2324
633,20210531,13:30:00,電腦及週邊設備業,精英,2331,24.1500,26.5500,21.7500,24.8500,24.0500,24.6000,2331
634,20210531,13:30:00,電腦及週邊設備業,佳世達,2352,30.3000,33.1500,27.1500,31.1500,30.1500,30.7000,2352
635,20210531,13:30:00,電腦及週邊設備業,宏碁,2353,31.8500,34.9500,28.6500,32.0000,31.3500,31.9000,2353
636,20210531,13:30:00,電腦及週邊設備業,英業達,2356,25.8000,28.2500,23.1500,26.0000,25.7000,25.8500,2356
637,20210531,13:30:00,電腦及週邊設備業,華碩,2357,392.5000,430.5000,352.5000,396.0000,390.5000,395.0000,2357
638,20210531,13:30:00,電腦及週邊設備業,藍天,2362,29.9500,32.9000,27.0000,30.0500,29.8000,29.9000,2362
639,20210531,13:30:00,電腦及週邊設備業,倫飛,2364,3.0300,3.6100,2.9700,3.2800,3.0300,3.2300,2364
640,20210531,13:30:00,電腦及週邊設備業,昆盈,2365,12.8500,14.0500,11.5500,12.8500,12.6500,12.7000,2365
641,20210531,13:30:00,電腦及週邊設備業,技嘉,2376,111.0000,118.5000,97.2000,111.5000,108.0000,110.0000,2376
642,20210531,13:30:00,電腦及週邊設備業,微星,2377,166.0000,183.0000,150.0000,167.5000,162.0000,165.5000,2377
643,20210531,13:30:00,電腦及週邊設備業,虹光,2380,12.4000,13.5000,11.1000,12.4500,12.0500,12.1000,2380
644,20210531,13:30:00,電腦及週邊設備業,廣達,2382,88.1000,96.6000,79.2000,89.8000,88.0000,89.7000,2382
645,20210531,13:30:00,電腦及週邊設備業,精元,2387,56.4000,62.0000,50.8000,57.1000,55.3000,55.4000,2387
646,20210531,13:30:00,電腦及週邊設備業,研華,2395,327.5000,359.0000,294.0000,332.0000,327.0000,329.5000,2395
647,20210531,13:30:00,電腦及週邊設備業,友通,2397,63.8000,69.8000,57.2000,63.8000,63.2000,-,2397
648,20210531,13:30:00,電腦及週邊設備業,映泰,2399,25.5000,27.2000,22.3000,25.7000,24.9000,25.0500,2399
649,20210531,13:30:00,電腦及週邊設備業,浩鑫,2405,13.3000,14.4500,11.8500,13.3000,12.8500,12.9000,2405
650,20210531,13:30:00,電腦及週邊設備業,圓剛,2417,43.7000,47.6000,39.0000,43.7500,43.1000,43.6000,2417
651,20210531,13:30:00,電腦及週邊設備業,隴華,2424,-,28.8500,23.6500,-,-,-,2424
652,20210531,13:30:00,電腦及週邊設備業,承啟,2425,30.8000,33.8500,27.7500,31.7000,30.3500,31.5000,2425
653,20210531,13:30:00,電腦及週邊設備業,新美齊,2442,10.3000,11.2000,9.1800,10.3000,10.1500,10.2500,2442
654,20210531,13:30:00,電腦及週邊設備業,麗臺,2465,55.2000,60.2000,49.3500,57.7000,52.7000,57.7000,2465
655,20210531,13:30:00,電腦及週邊設備業,歐格,3002,12.0000,13.2000,10.8000,12.0000,11.6000,11.9000,3002
656,20210531,13:30:00,電腦及週邊設備業,神基,3005,52.2000,57.2000,46.8000,52.5000,51.3000,51.7000,3005
657,20210531,13:30:00,電腦及週邊設備業,晟銘電,3013,13.2000,14.5000,11.9000,13.2500,13.0500,13.2500,3013
658,20210531,13:30:00,電腦及週邊設備業,奇鋐,3017,72.5000,78.7000,64.5000,74.7000,72.0000,73.4000,3017
659,20210531,13:30:00,電腦及週邊設備業,威強電,3022,50.8000,55.5000,45.4500,51.5000,50.8000,51.0000,3022
660,20210531,13:30:00,電腦及週邊設備業,建碁,3046,22.7000,24.6000,20.2000,24.6000,22.5500,24.5000,3046
661,20210531,13:30:00,電腦及週邊設備業,喬鼎,3057,16.0000,17.5000,14.4000,16.3000,15.2000,15.5000,3057
662,20210531,13:30:00,電腦及週邊設備業,銘異,3060,25.6000,27.8000,22.8000,25.6500,24.5000,25.1000,3060
663,20210531,13:30:00,電腦及週邊設備業,緯創,3231,30.5500,33.6000,27.5000,30.8500,30.2000,30.7500,3231
664,20210531,13:30:00,電腦及週邊設備業,融程電,3416,74.0000,81.0000,66.4000,74.0000,73.1000,73.7000,3416
665,20210531,13:30:00,電腦及週邊設備業,誠研,3494,3.4700,3.8100,3.1300,3.4800,3.2800,-,3494
666,20210531,13:30:00,電腦及週邊設備業,華擎,3515,163.0000,179.0000,147.0000,163.5000,160.0000,162.5000,3515
667,20210531,13:30:00,電腦及週邊設備業,大眾控,3701,-,15.7000,12.9000,-,-,-,3701
668,20210531,13:30:00,電腦及週邊設備業,神達,3706,28.3000,31.0000,25.4000,28.3000,28.0500,28.2000,3706
669,20210531,13:30:00,電腦及週邊設備業,永崴投控,3712,28.5500,31.1500,25.5500,29.2000,28.4000,28.7500,3712
670,20210531,13:30:00,電腦及週邊設備業,事欣科,4916,22.8000,24.8500,20.3500,22.8000,22.3500,22.4000,4916
671,20210531,13:30:00,電腦及週邊設備業,和碩,4938,73.1000,80.5000,65.9000,73.5000,72.7000,73.5000,4938
672,20210531,13:30:00,電腦及週邊設備業,科嘉-KY,5215,113.0000,124.0000,102.0000,114.5000,112.0000,113.0000,5215
673,20210531,13:30:00,電腦及週邊設備業,虹堡,5258,22.0000,24.2000,19.8000,22.0500,21.7000,21.9000,5258
674,20210531,13:30:00,電腦及週邊設備業,迎廣,6117,15.9000,17.6000,14.4000,16.0000,15.8500,-,6117
675,20210531,13:30:00,電腦及週邊設備業,上福,6128,25.0500,27.3500,22.4500,25.0500,24.9000,24.9500,6128
676,20210531,13:30:00,電腦及週邊設備業,凌華,6166,60.0000,65.2000,53.4000,60.0000,59.0000,59.1000,6166
677,20210531,13:30:00,電腦及週邊設備業,互億,6172,36.6500,40.1500,32.8500,38.7000,36.6500,37.9500,6172
678,20210531,13:30:00,電腦及週邊設備業,飛捷,6206,62.4000,68.6000,56.2000,63.8000,62.4000,63.3000,6206
679,20210531,13:30:00,電腦及週邊設備業,尼得科超眾,6230,205.5000,221.5000,181.5000,205.5000,202.0000,202.0000,6230
680,20210531,13:30:00,電腦及週邊設備業,華孚,6235,18.4500,20.1000,16.5000,18.5000,18.2500,18.2500,6235
681,20210531,13:30:00,電腦及週邊設備業,宏正,6277,83.3000,91.6000,75.0000,83.7000,83.3000,83.4000,6277
682,20210531,13:30:00,電腦及週邊設備業,樺漢,6414,210.0000,229.5000,188.5000,213.5000,208.0000,210.0000,6414
683,20210531,13:30:00,電腦及週邊設備業,研揚,6579,67.6000,75.4000,61.8000,67.6000,67.6000,-,6579
684,20210531,13:30:00,電腦及週邊設備業,動力-KY,6591,65.6000,71.7000,58.7000,66.3000,65.2000,65.5000,6591
685,20210531,13:30:00,電腦及週邊設備業,緯穎,6669,910.0000,999.0000,819.0000,938.0000,910.0000,931.0000,6669
686,20210531,13:30:00,電腦及週邊設備業,振樺電,8114,71.2000,77.6000,63.6000,71.2000,70.8000,71.0000,8114
687,20210531,13:30:00,電腦及週邊設備業,達方,8163,42.7000,47.0000,38.5000,43.0000,42.2000,42.6500,8163
688,20210531,13:30:00,電腦及週邊設備業,勤誠,8210,74.9000,82.1000,67.3000,75.2000,73.7000,73.7000,8210
689,20210531,13:30:00,電腦及週邊設備業,偉聯,9912,9.4000,10.2000,8.3700,9.4400,9.2000,9.3200,9912
690,20210531,13:30:00,光電業,中環,2323,10.3000,11.2000,9.1800,10.4000,10.2000,10.2500,2323
691,20210531,13:30:00,光電業,光磊,2340,27.0500,29.8500,24.4500,27.1500,26.7000,26.9000,2340
692,20210531,13:30:00,光電業,錸德,2349,9.7800,10.7000,8.7800,10.1000,9.7500,10.0000,2349
693,20210531,13:30:00,光電業,佳能,2374,15.1000,16.6500,13.6500,15.3500,15.1000,15.2500,2374
694,20210531,13:30:00,光電業,億光,2393,46.2000,50.7000,41.5000,46.4000,45.7000,45.8000,2393
695,20210531,13:30:00,光電業,國碩,2406,18.8500,20.6500,16.9500,19.4000,18.7500,18.8500,2406
696,20210531,13:30:00,光電業,友達,2409,24.2500,25.8500,21.1500,25.8500,23.7500,25.8500,2409
697,20210531,13:30:00,光電業,鼎元,2426,28.1000,30.2500,24.7500,28.5000,27.0000,27.3500,2426
698,20210531,13:30:00,光電業,翔耀,2438,11.1500,12.5000,10.3000,11.3000,10.9000,11.2000,2438
699,20210531,13:30:00,光電業,冠西電,2466,32.0000,35.2000,28.8000,32.3000,31.9000,32.2000,2466
700,20210531,13:30:00,光電業,一詮,2486,29.9500,32.7000,26.8000,30.1500,29.0000,29.0500,2486
701,20210531,13:30:00,光電業,瑞軒,2489,18.2500,19.3500,15.8500,18.8000,17.7000,17.9500,2489
702,20210531,13:30:00,光電業,吉祥全,2491,32.6000,34.1000,27.9000,32.6000,27.9000,28.2000,2491
703,20210531,13:30:00,光電業,大立光,3008,2920.0000,3200.0000,2620.0000,3030.0000,2910.0000,3030.0000,3008
704,20210531,13:30:00,光電業,亞光,3019,82.8000,89.3000,73.1000,83.0000,80.5000,82.0000,3019
705,20210531,13:30:00,光電業,憶聲,3024,13.9000,14.9500,12.2500,13.9000,13.3500,13.4500,3024
706,20210531,13:30:00,光電業,佰鴻,3031,18.3000,20.1000,16.5000,18.6000,18.3000,18.4000,3031
